# RaceRender Data: TrackAddict 4.3.5 on Android 9 [samsung SM-N960F] (Mode: 0)
# End Point: 51.99907, 13.68830  @ -1.00 deg
# GPS: Android; Mode: Android
# User Settings: SL1;U1;AS1;LT1/1;EC0;VC-1;VQ3;VS0;VSOIS0;VIF1
# Device Free Space: 92967 MB
"Time","UTC Time","Lap","Predicted Lap Time","Predicted vs Best Lap","GPS_Update","GPS_Delay","Latitude","Longitude","Altitude (m)","Altitude (ft)","Speed (Km/h)","Heading","Accuracy (m)","Accel X","Accel Y","Accel Z","Brake (calculated)","Barometric Pressure (kPa)","Pressure Altitude (m)"
242.071,1559734353.071,1,0,0,0,0.000,51.9985857,13.6880687,80.3,264,28.3,22.6,16.0,0.61,0.25,0.08,1,100.42,75.2
242.121,1559734353.121,1,0,0,0,0.000,51.9985857,13.6880687,80.3,264,28.3,22.6,16.0,0.57,0.24,0.11,1,100.42,75.2
242.170,1559734353.170,1,0,0,0,0.000,51.9985857,13.6880687,80.3,264,28.3,22.6,16.0,0.56,0.24,0.12,1,100.42,75.2
242.220,1559734353.220,1,0,0,0,0.000,51.9985857,13.6880687,80.3,264,28.3,22.6,16.0,0.55,0.24,0.12,1,100.42,75.3
242.261,1559734353.261,1,0,0,1,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.54,0.24,0.11,1,100.42,75.3
242.312,1559734353.312,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.53,0.24,0.11,1,100.42,75.3
242.361,1559734353.361,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.52,0.25,0.10,1,100.42,75.3
242.411,1559734353.411,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.51,0.29,0.10,1,100.42,75.3
242.462,1559734353.462,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.49,0.29,0.10,1,100.42,75.3
242.511,1559734353.511,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.45,0.30,0.13,1,100.42,75.3
242.564,1559734353.564,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.40,0.30,0.13,1,100.42,75.3
242.611,1559734353.611,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.35,0.29,0.13,1,100.42,75.3
242.663,1559734353.663,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.30,0.28,0.12,1,100.42,75.3
242.713,1559734353.713,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.29,0.28,0.10,1,100.42,75.4
242.764,1559734353.764,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.26,0.30,0.10,1,100.42,75.4
242.811,1559734353.811,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.22,0.31,0.10,1,100.42,75.4
242.865,1559734353.865,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.18,0.31,0.11,0,100.42,75.4
242.911,1559734353.911,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.15,0.31,0.11,0,100.42,75.4
242.962,1559734353.962,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.14,0.33,0.16,0,100.42,75.6
243.011,1559734354.011,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.12,0.35,0.16,0,100.42,75.6
243.062,1559734354.062,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.11,0.38,0.16,0,100.42,75.6
243.111,1559734354.111,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.10,0.39,0.16,0,100.42,75.6
243.162,1559734354.162,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.08,0.39,0.16,0,100.42,75.6
243.210,1559734354.210,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.08,0.39,0.16,0,100.42,75.9
243.267,1559734354.267,1,0,0,0,0.000,51.9986264,13.6879809,81.1,266,11.3,335.0,24.0,0.06,0.38,0.16,0,100.42,75.9
243.294,1559734354.294,1,0,0,1,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,0.05,0.38,0.17,0,100.42,75.9
243.344,1559734354.344,1,0,0,0,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,0.04,0.40,0.18,0,100.42,75.9
243.392,1559734354.392,1,0,0,0,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,0.04,0.40,0.19,0,100.42,75.9
243.442,1559734354.442,1,0,0,0,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,0.04,0.40,0.19,0,100.42,76.0
243.492,1559734354.492,1,0,0,0,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,0.05,0.39,0.17,0,100.42,76.0
243.543,1559734354.543,1,0,0,0,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,0.05,0.39,0.16,0,100.42,76.0
243.592,1559734354.592,1,0,0,0,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,0.03,0.38,0.12,0,100.42,76.0
243.645,1559734354.645,1,0,0,0,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,0.01,0.36,0.12,0,100.42,76.0
243.692,1559734354.692,1,0,0,0,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,0.01,0.36,0.14,0,100.41,76.1
243.743,1559734354.743,1,0,0,0,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,-0.03,0.47,0.14,0,100.41,76.1
243.793,1559734354.793,1,0,0,0,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,-0.04,0.48,0.17,0,100.41,76.1
243.843,1559734354.843,1,0,0,0,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,-0.06,0.48,0.13,0,100.41,76.1
243.893,1559734354.893,1,0,0,0,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,-0.07,0.42,0.11,0,100.41,76.1
243.947,1559734354.947,1,0,0,0,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,-0.06,0.15,0.10,0,100.41,76.5
244.005,1559734355.005,1,0,0,0,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,-0.05,-0.02,0.05,0,100.41,76.5
244.052,1559734355.052,1,0,0,0,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,-0.04,-0.10,0.02,0,100.41,76.5
244.103,1559734355.103,1,0,0,0,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,-0.04,-0.10,-0.00,0,100.41,76.5
244.151,1559734355.151,1,0,0,0,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,-0.05,-0.09,-0.08,0,100.41,76.5
244.205,1559734355.205,1,0,0,0,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,-0.06,-0.07,-0.14,0,100.41,76.7
244.252,1559734355.252,1,0,0,0,0.000,51.9986548,13.6878828,82.2,270,13.9,307.0,24.0,-0.05,-0.07,-0.14,0,100.41,76.7
244.278,1559734355.278,1,0,0,1,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,-0.04,-0.11,-0.07,0,100.41,76.7
244.332,1559734355.332,1,0,0,0,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,-0.03,-0.19,-0.04,0,100.41,76.7
244.384,1559734355.384,1,0,0,0,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,-0.01,-0.21,-0.03,0,100.41,76.7
244.432,1559734355.432,1,0,0,0,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,0.03,-0.22,-0.03,0,100.41,76.7
244.486,1559734355.486,1,0,0,0,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,0.05,-0.23,-0.09,0,100.41,76.6
244.546,1559734355.546,1,0,0,0,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,0.07,-0.28,-0.10,0,100.41,76.6
244.592,1559734355.592,1,0,0,0,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,0.12,-0.29,-0.18,0,100.41,76.6
244.643,1559734355.643,1,0,0,0,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,0.15,-0.34,-0.20,0,100.41,76.6
244.693,1559734355.693,1,0,0,0,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,0.19,-0.35,-0.20,0,100.41,76.3
244.743,1559734355.743,1,0,0,0,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,0.22,-0.38,-0.15,1,100.41,76.3
244.792,1559734355.792,1,0,0,0,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,0.26,-0.40,-0.10,1,100.41,76.3
244.845,1559734355.845,1,0,0,0,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,0.27,-0.41,-0.10,1,100.41,76.3
244.892,1559734355.892,1,0,0,0,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,0.31,-0.42,-0.08,1,100.41,76.3
244.942,1559734355.942,1,0,0,0,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,0.31,-0.43,-0.10,1,100.41,76.1
244.992,1559734355.992,1,0,0,0,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,0.36,-0.44,-0.10,1,100.41,76.1
245.043,1559734356.043,1,0,0,0,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,0.39,-0.44,-0.11,1,100.41,76.1
245.092,1559734356.092,1,0,0,0,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,0.44,-0.43,-0.15,1,100.41,76.1
245.142,1559734356.142,1,0,0,0,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,0.49,-0.42,-0.19,1,100.41,76.1
245.191,1559734356.191,1,0,0,0,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,0.53,-0.42,-0.19,1,100.42,75.7
245.244,1559734356.244,1,0,0,0,0.000,51.9987183,13.6876979,84.4,277,38.6,271.2,24.0,0.57,-0.44,-0.19,1,100.42,75.7
245.284,1559734356.284,1,0,0,1,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.58,-0.44,-0.18,1,100.42,75.7
245.332,1559734356.332,1,0,0,0,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.59,-0.43,-0.16,1,100.42,75.7
245.384,1559734356.384,1,0,0,0,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.62,-0.43,-0.15,1,100.42,75.7
245.432,1559734356.432,1,0,0,0,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.67,-0.43,-0.15,1,100.42,75.7
245.482,1559734356.482,1,0,0,0,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.69,-0.45,-0.15,1,100.43,75.1
245.532,1559734356.532,1,0,0,0,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.69,-0.46,-0.13,1,100.43,75.1
245.583,1559734356.583,1,0,0,0,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.72,-0.46,-0.13,1,100.43,75.1
245.632,1559734356.632,1,0,0,0,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.76,-0.42,-0.13,1,100.43,75.1
245.687,1559734356.687,1,0,0,0,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.79,-0.41,-0.15,1,100.43,75.1
245.745,1559734356.745,1,0,0,0,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.80,-0.40,-0.13,1,100.43,74.8
245.793,1559734356.793,1,0,0,0,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.88,-0.38,-0.14,1,100.43,74.8
245.844,1559734356.844,1,0,0,0,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.89,-0.38,-0.14,1,100.43,74.8
245.892,1559734356.892,1,0,0,0,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.89,-0.38,-0.15,1,100.43,74.8
245.943,1559734356.943,1,0,0,0,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.87,-0.41,-0.15,1,100.43,74.5
245.992,1559734356.992,1,0,0,0,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.84,-0.41,-0.14,1,100.43,74.5
246.045,1559734357.045,1,0,0,0,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.84,-0.43,-0.10,1,100.43,74.5
246.093,1559734357.093,1,0,0,0,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.84,-0.44,-0.10,1,100.43,74.5
246.141,1559734357.141,1,0,0,0,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.90,-0.43,-0.13,1,100.43,74.5
246.192,1559734357.192,1,0,0,0,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.95,-0.41,-0.13,1,100.43,74.4
246.242,1559734357.242,1,0,0,0,0.000,51.9987463,13.6873845,87.6,288,64.7,281.7,24.0,0.95,-0.37,-0.12,1,100.43,74.4
246.282,1559734357.282,1,0,0,1,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.93,-0.36,-0.11,1,100.43,74.4
246.332,1559734357.332,1,0,0,0,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.93,-0.33,-0.11,1,100.43,74.4
246.383,1559734357.383,1,0,0,0,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.93,-0.28,-0.11,1,100.43,74.4
246.431,1559734357.431,1,0,0,0,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.94,-0.24,-0.05,1,100.43,74.4
246.482,1559734357.482,1,0,0,0,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.94,-0.19,-0.05,1,100.44,74.1
246.531,1559734357.531,1,0,0,0,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.94,-0.15,-0.05,1,100.44,74.1
246.584,1559734357.584,1,0,0,0,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.92,-0.14,-0.05,1,100.44,74.1
246.631,1559734357.631,1,0,0,0,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.84,-0.13,-0.05,1,100.44,74.1
246.682,1559734357.682,1,0,0,0,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.80,-0.13,-0.07,1,100.44,74.1
246.732,1559734357.732,1,0,0,0,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.75,-0.12,-0.07,1,100.44,74.0
246.782,1559734357.782,1,0,0,0,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.75,-0.13,-0.07,1,100.44,74.0
246.832,1559734357.832,1,0,0,0,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.68,-0.12,-0.03,1,100.44,74.0
246.885,1559734357.885,1,0,0,0,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.68,-0.13,-0.03,1,100.44,74.0
246.932,1559734357.932,1,0,0,0,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.68,-0.12,-0.05,1,100.44,74.0
246.982,1559734357.982,1,0,0,0,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.69,-0.11,-0.06,1,100.44,74.0
247.031,1559734358.031,1,0,0,0,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.69,-0.10,-0.06,1,100.44,74.0
247.083,1559734358.083,1,0,0,0,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.68,-0.10,-0.04,1,100.44,74.0
247.130,1559734358.130,1,0,0,0,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.68,-0.10,-0.02,1,100.44,74.0
247.182,1559734358.182,1,0,0,0,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.67,-0.12,-0.02,1,100.44,74.0
247.232,1559734358.232,1,0,0,0,0.000,51.9987726,13.6871010,85.6,281,63.0,271.4,24.0,0.67,-0.13,-0.02,1,100.44,74.1
247.277,1559734358.277,1,0,0,1,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.70,-0.13,-0.05,1,100.44,74.1
247.323,1559734358.323,1,0,0,0,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.72,-0.13,-0.09,1,100.44,74.1
247.371,1559734358.371,1,0,0,0,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.73,-0.14,-0.09,1,100.44,74.1
247.425,1559734358.425,1,0,0,0,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.75,-0.14,-0.04,1,100.44,74.1
247.473,1559734358.473,1,0,0,0,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.75,-0.14,-0.03,1,100.44,73.9
247.522,1559734358.522,1,0,0,0,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.75,-0.13,-0.02,1,100.44,73.9
247.572,1559734358.572,1,0,0,0,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.77,-0.13,-0.03,1,100.44,73.9
247.623,1559734358.623,1,0,0,0,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.77,-0.13,-0.01,1,100.44,73.9
247.673,1559734358.673,1,0,0,0,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.77,-0.13,-0.00,1,100.44,73.9
247.726,1559734358.726,1,0,0,0,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.77,-0.13,-0.00,1,100.44,74.0
247.772,1559734358.772,1,0,0,0,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.77,-0.13,-0.01,1,100.44,74.0
247.823,1559734358.823,1,0,0,0,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.77,-0.13,-0.01,1,100.44,74.0
247.872,1559734358.872,1,0,0,0,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.76,-0.11,-0.01,1,100.44,74.0
247.923,1559734358.923,1,0,0,0,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.76,-0.11,-0.01,1,100.44,74.0
247.973,1559734358.973,1,0,0,0,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.70,-0.13,-0.01,1,100.44,73.9
248.025,1559734359.025,1,0,0,0,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.70,-0.13,-0.01,1,100.44,73.9
248.073,1559734359.073,1,0,0,0,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.75,-0.12,-0.07,1,100.44,73.9
248.121,1559734359.121,1,0,0,0,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.75,-0.12,-0.07,1,100.44,73.9
248.170,1559734359.170,1,0,0,0,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.76,-0.13,-0.07,1,100.44,73.9
248.230,1559734359.230,1,0,0,0,0.000,51.9988179,13.6866660,85.8,281,57.3,247.5,24.0,0.78,-0.14,-0.07,1,100.44,74.0
248.275,1559734359.275,1,0,0,1,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.79,-0.13,-0.10,1,100.44,74.0
248.327,1559734359.327,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.80,-0.13,-0.10,1,100.44,74.0
248.384,1559734359.384,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.81,-0.08,-0.06,1,100.44,74.0
248.431,1559734359.431,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.81,-0.07,-0.01,1,100.44,74.0
248.482,1559734359.482,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.81,-0.04,-0.01,1,100.44,74.0
248.532,1559734359.532,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.81,0.06,-0.01,1,100.44,74.0
248.582,1559734359.582,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.81,0.10,0.03,1,100.44,74.0
248.631,1559734359.631,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.83,0.11,0.06,1,100.44,74.0
248.685,1559734359.685,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.85,0.10,0.06,1,100.44,74.0
248.732,1559734359.732,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.85,0.11,0.06,1,100.44,74.1
248.782,1559734359.782,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.83,0.10,0.06,1,100.44,74.1
248.831,1559734359.831,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.81,0.08,0.08,1,100.44,74.1
248.882,1559734359.882,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.83,0.07,0.14,1,100.44,74.1
248.932,1559734359.932,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.86,0.07,0.14,1,100.44,74.1
248.985,1559734359.985,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.92,0.08,0.05,1,100.43,74.4
249.032,1559734360.032,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.92,0.08,0.05,1,100.43,74.4
249.082,1559734360.082,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.92,0.05,0.12,1,100.43,74.4
249.131,1559734360.131,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.92,0.05,0.12,1,100.43,74.4
249.180,1559734360.180,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.94,0.05,0.08,1,100.43,74.4
249.233,1559734360.233,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.94,0.03,0.04,1,100.43,74.6
249.284,1559734360.284,1,0,0,0,0.000,51.9987586,13.6863786,87.1,286,49.4,248.3,24.0,0.94,0.02,0.04,1,100.43,74.6
249.292,1559734360.292,1,0,0,1,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,0.88,-0.01,0.09,1,100.43,74.6
249.344,1559734360.344,1,0,0,0,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,0.88,-0.01,0.10,1,100.43,74.6
249.392,1559734360.392,1,0,0,0,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,0.84,-0.01,0.11,1,100.43,74.6
249.442,1559734360.442,1,0,0,0,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,0.82,0.06,0.10,1,100.43,74.8
249.491,1559734360.491,1,0,0,0,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,0.77,0.06,0.11,1,100.43,74.8
249.542,1559734360.542,1,0,0,0,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,0.70,0.05,0.11,1,100.43,74.8
249.591,1559734360.591,1,0,0,0,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,0.59,0.04,0.12,1,100.43,74.8
249.646,1559734360.646,1,0,0,0,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,0.47,0.04,0.12,1,100.43,74.8
249.694,1559734360.694,1,0,0,0,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,0.40,0.04,0.09,1,100.43,74.9
249.743,1559734360.743,1,0,0,0,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,0.26,0.00,0.08,1,100.43,74.9
249.795,1559734360.795,1,0,0,0,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,0.14,-0.04,-0.00,0,100.43,74.9
249.842,1559734360.842,1,0,0,0,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,0.09,-0.05,-0.07,0,100.43,74.9
249.892,1559734360.892,1,0,0,0,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,-0.02,-0.12,-0.08,0,100.43,74.9
249.947,1559734360.947,1,0,0,0,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,-0.10,-0.13,-0.09,0,100.43,75.0
250.005,1559734361.005,1,0,0,0,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,-0.17,-0.13,-0.09,0,100.43,75.0
250.051,1559734361.051,1,0,0,0,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,-0.21,-0.12,-0.08,0,100.43,75.0
250.102,1559734361.102,1,0,0,0,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,-0.28,-0.09,-0.08,0,100.43,75.0
250.151,1559734361.151,1,0,0,0,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,-0.32,-0.08,-0.08,0,100.43,75.0
250.202,1559734361.202,1,0,0,0,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,-0.33,-0.08,-0.07,0,100.43,75.1
250.251,1559734361.251,1,0,0,0,0.000,51.9987125,13.6861749,87.7,288,42.1,234.2,24.0,-0.33,-0.11,-0.06,0,100.43,75.1
250.291,1559734361.291,1,0,0,1,0.000,51.9986577,13.6859709,87.6,287,43.5,231.9,16.0,-0.36,-0.12,-0.00,0,100.43,75.1
250.341,1559734361.341,1,0,0,0,0.000,51.9986577,13.6859709,87.6,287,43.5,231.9,16.0,-0.40,-0.12,-0.00,0,100.43,75.1
250.391,1559734361.391,1,0,0,0,0.000,51.9986577,13.6859709,87.6,287,43.5,231.9,16.0,-0.41,-0.12,-0.00,0,100.43,75.1
250.442,1559734361.442,1,0,0,0,0.000,51.9986577,13.6859709,87.6,287,43.5,231.9,16.0,-0.46,-0.12,-0.01,0,100.42,75.2
250.491,1559734361.491,1,0,0,0,0.000,51.9986577,13.6859709,87.6,287,43.5,231.9,16.0,-0.51,-0.13,-0.01,0,100.42,75.2
250.545,1559734361.545,1,0,0,0,0.000,51.9986577,13.6859709,87.6,287,43.5,231.9,16.0,-0.58,-0.14,-0.07,0,100.42,75.2
250.591,1559734361.591,1,0,0,0,0.000,51.9986577,13.6859709,87.6,287,43.5,231.9,16.0,-0.60,-0.14,-0.07,0,100.42,75.2
250.642,1559734361.642,1,0,0,0,0.000,51.9986577,13.6859709,87.6,287,43.5,231.9,16.0,-0.61,-0.14,-0.01,0,100.42,75.2
250.691,1559734361.691,1,0,0,0,0.000,51.9986577,13.6859709,87.6,287,43.5,231.9,16.0,-0.62,-0.13,-0.01,0,100.43,75.1
250.742,1559734361.742,1,0,0,0,0.000,51.9986577,13.6859709,87.6,287,43.5,231.9,16.0,-0.63,-0.13,-0.05,0,100.43,75.1
250.792,1559734361.792,1,0,0,0,0.000,51.9986577,13.6859709,87.6,287,43.5,231.9,16.0,-0.63,-0.13,-0.05,0,100.43,75.1
250.846,1559734361.846,1,0,0,0,0.000,51.9986577,13.6859709,87.6,287,43.5,231.9,16.0,-0.63,-0.13,-0.03,0,100.43,75.1
